timestamp,flow_id,in_iface,event_type,src_ip,src_port,dest_ip,dest_port,proto,app_proto,flow,stats,pkt_src,dns,icmp_type,icmp_code,dhcp,tx_id,http,tcp,tls,ssh
2024-07-09T15:15:42.507284+0800,1959310330203048.0,ens33,flow,192.168.179.133,58590.0,51.116.253.170,443.0,TCP,tls,"{'pkts_toserver': 12, 'pkts_toclient': 13, 'bytes_toserver': 8211, 'bytes_toclient': 1604, 'start': '2024-07-09T15:14:30.652795+0800', 'end': '2024-07-09T15:14:32.104989+0800', 'age': 2, 'state': 'closed', 'reason': 'timeout', 'alerted': False}",,,,,,,,,"{'tcp_flags': '1b', 'tcp_flags_ts': '1b', 'tcp_flags_tc': '1b', 'syn': True, 'fin': True, 'psh': True, 'ack': True, 'state': 'closed', 'ts_max_regions': 1, 'tc_max_regions': 1}",,
2024-07-09T15:15:50.121662+0800,,,stats,,,,,,,,"{'uptime': 2860, 'capture': {'kernel_packets': 692210, 'kernel_drops': 0, 'errors': 0, 'afpacket': {'busy_loop_avg': 0, 'polls': 246781, 'poll_signal': 0, 'poll_timeout': 100046, 'poll_data': 146735, 'poll_errors': 0, 'send_errors': 0}}, 'decoder': {'pkts': 692215, 'bytes': 809036739, 'invalid': 0, 'ipv4': 691630, 'ipv6': 65, 'ethernet': 692215, 'arp': 520, 'unknown_ethertype': 0, 'chdlc': 0, 'raw': 0, 'null': 0, 'sll': 0, 'tcp': 691058, 'udp': 584, 'sctp': 0, 'esp': 0, 'icmpv4': 0, 'icmpv6': 32, 'ppp': 0, 'pppoe': 0, 'geneve': 0, 'gre': 0, 'vlan': 0, 'vlan_qinq': 0, 'vlan_qinqinq': 0, 'vxlan': 0, 'vntag': 0, 'ieee8021ah': 0, 'teredo': 0, 'ipv4_in_ipv6': 0, 'ipv6_in_ipv6': 0, 'mpls': 0, 'avg_pkt_size': 1168, 'max_pkt_size': 1514, 'max_mac_addrs_src': 0, 'max_mac_addrs_dst': 0, 'erspan': 0, 'nsh': 0, 'event': {'ipv4': {'pkt_too_small': 0, 'hlen_too_small': 0, 'iplen_smaller_than_hlen': 0, 'trunc_pkt': 0, 'opt_invalid': 0, 'opt_invalid_len': 0, 'opt_malformed': 0, 'opt_pad_required': 21, 'opt_eol_required': 0, 'opt_duplicate': 0, 'opt_unknown': 0, 'wrong_ip_version': 0, 'icmpv6': 0, 'frag_pkt_too_large': 0, 'frag_overlap': 0, 'frag_ignored': 0}, 'icmpv4': {'pkt_too_small': 0, 'unknown_type': 0, 'unknown_code': 0, 'ipv4_trunc_pkt': 0, 'ipv4_unknown_ver': 0}, 'icmpv6': {'unknown_type': 0, 'unknown_code': 0, 'pkt_too_small': 0, 'ipv6_unknown_version': 0, 'ipv6_trunc_pkt': 0, 'mld_message_with_invalid_hl': 0, 'unassigned_type': 0, 'experimentation_type': 0}, 'ipv6': {'pkt_too_small': 0, 'trunc_pkt': 0, 'trunc_exthdr': 0, 'exthdr_dupl_fh': 0, 'exthdr_useless_fh': 0, 'exthdr_dupl_rh': 0, 'exthdr_dupl_hh': 0, 'exthdr_dupl_dh': 0, 'exthdr_dupl_ah': 0, 'exthdr_dupl_eh': 0, 'exthdr_invalid_optlen': 0, 'wrong_ip_version': 0, 'exthdr_ah_res_not_null': 0, 'hopopts_unknown_opt': 0, 'hopopts_only_padding': 0, 'dstopts_unknown_opt': 0, 'dstopts_only_padding': 0, 'rh_type_0': 0, 'zero_len_padn': 27, 'fh_non_zero_reserved_field': 0, 'data_after_none_header': 0, 'unknown_next_header': 0, 'icmpv4': 0, 'frag_pkt_too_large': 0, 'frag_overlap': 0, 'frag_invalid_length': 0, 'frag_ignored': 0, 'ipv4_in_ipv6_too_small': 0, 'ipv4_in_ipv6_wrong_version': 0, 'ipv6_in_ipv6_too_small': 0, 'ipv6_in_ipv6_wrong_version': 0}, 'tcp': {'pkt_too_small': 0, 'hlen_too_small': 0, 'invalid_optlen': 0, 'opt_invalid_len': 0, 'opt_duplicate': 0}, 'udp': {'pkt_too_small': 0, 'hlen_too_small': 0, 'hlen_invalid': 0, 'len_invalid': 0}, 'sll': {'pkt_too_small': 0}, 'ethernet': {'pkt_too_small': 0}, 'ppp': {'pkt_too_small': 0, 'vju_pkt_too_small': 0, 'ip4_pkt_too_small': 0, 'ip6_pkt_too_small': 0, 'wrong_type': 0, 'unsup_proto': 0}, 'pppoe': {'pkt_too_small': 0, 'wrong_code': 0, 'malformed_tags': 0}, 'gre': {'pkt_too_small': 0, 'wrong_version': 0, 'version0_recur': 0, 'version0_flags': 0, 'version0_hdr_too_big': 0, 'version0_malformed_sre_hdr': 0, 'version1_chksum': 0, 'version1_route': 0, 'version1_ssr': 0, 'version1_recur': 0, 'version1_flags': 0, 'version1_no_key': 0, 'version1_wrong_protocol': 0, 'version1_malformed_sre_hdr': 0, 'version1_hdr_too_big': 0}, 'vlan': {'header_too_small': 0, 'unknown_type': 0, 'too_many_layers': 0}, 'ieee8021ah': {'header_too_small': 0}, 'vntag': {'header_too_small': 0, 'unknown_type': 0}, 'ipraw': {'invalid_ip_version': 0}, 'ltnull': {'pkt_too_small': 0, 'unsupported_type': 0}, 'sctp': {'pkt_too_small': 0}, 'esp': {'pkt_too_small': 0}, 'mpls': {'header_too_small': 0, 'pkt_too_small': 0, 'bad_label_router_alert': 0, 'bad_label_implicit_null': 0, 'bad_label_reserved': 0, 'unknown_payload_type': 0}, 'vxlan': {'unknown_payload_type': 0}, 'geneve': {'unknown_payload_type': 0}, 'erspan': {'header_too_small': 0, 'unsupported_version': 0, 'too_many_vlan_layers': 0}, 'dce': {'pkt_too_small': 0}, 'chdlc': {'pkt_too_small': 0}, 'nsh': {'header_too_small': 0, 'unsupported_version': 0, 'bad_header_length': 0, 'reserved_type': 0, 'unsupported_type': 0, 'unknown_payload': 0}}, 'too_many_layers': 0}, 'tcp': {'syn': 98, 'synack': 97, 'rst': 21, 'active_sessions': 6, 'sessions': 97, 'ssn_memcap_drop': 0, 'ssn_from_cache': 64, 'ssn_from_pool': 33, 'pseudo': 0, 'pseudo_failed': 0, 'invalid_checksum': 0, 'midstream_pickups': 0, 'pkt_on_wrong_thread': 0, 'ack_unseen_data': 0, 'segment_memcap_drop': 0, 'segment_from_cache': 1050, 'segment_from_pool': 2820, 'stream_depth_reached': 3, 'reassembly_gap': 0, 'overlap': 0, 'overlap_diff_data': 0, 'insert_data_normal_fail': 0, 'insert_data_overlap_fail': 0, 'memuse': 2424832, 'reassembly_memuse': 710656}, 'flow': {'memcap': 0, 'total': 365, 'active': 47, 'tcp': 98, 'udp': 255, 'icmpv4': 0, 'icmpv6': 12, 'tcp_reuse': 0, 'get_used': 0, 'get_used_eval': 0, 'get_used_eval_reject': 0, 'get_used_eval_busy': 0, 'get_used_failed': 0, 'wrk': {'spare_sync_avg': 100, 'spare_sync': 4, 'spare_sync_incomplete': 0, 'spare_sync_empty': 0, 'flows_evicted_needs_work': 82, 'flows_evicted_pkt_inject': 82, 'flows_evicted': 9, 'flows_injected': 82, 'flows_injected_max': 1}, 'end': {'state': {'new': 60, 'established': 167, 'closed': 91, 'local_bypassed': 0, 'capture_bypassed': 0}, 'tcp_state': {'none': 0, 'syn_sent': 0, 'syn_recv': 0, 'established': 0, 'fin_wait1': 0, 'fin_wait2': 0, 'time_wait': 0, 'last_ack': 0, 'close_wait': 0, 'closing': 0, 'closed': 91}, 'tcp_liberal': 0}, 'mgr': {'full_hash_pass': 279, 'rows_per_sec': 6553, 'rows_maxlen': 2, 'flows_checked': 796, 'flows_notimeout': 478, 'flows_timeout': 318, 'flows_evicted': 318, 'flows_evicted_needs_work': 82}, 'spare': 9836, 'emerg_mode_entered': 0, 'emerg_mode_over': 0, 'recycler': {'recycled': 236, 'queue_avg': 0, 'queue_max': 7}, 'memuse': 7154304}, 'defrag': {'ipv4': {'fragments': 0, 'reassembled': 0}, 'ipv6': {'fragments': 0, 'reassembled': 0}, 'max_frag_hits': 0}, 'flow_bypassed': {'local_pkts': 0, 'local_bytes': 0, 'local_capture_pkts': 0, 'local_capture_bytes': 0, 'closed': 0, 'pkts': 0, 'bytes': 0}, 'detect': {'engines': [{'id': 0, 'last_reload': '2024-07-09T14:29:24.699536+0800', 'rules_loaded': 43439, 'rules_failed': 0, 'rules_skipped': 0}], 'alert': 0, 'alert_queue_overflow': 0, 'alerts_suppressed': 0}, 'app_layer': {'flow': {'http': 9, 'ftp': 0, 'smtp': 0, 'tls': 88, 'ssh': 0, 'imap': 0, 'smb': 0, 'dcerpc_tcp': 0, 'dns_tcp': 0, 'nfs_tcp': 0, 'ntp': 5, 'ftp-data': 0, 'tftp': 0, 'ike': 0, 'krb5_tcp': 0, 'quic': 0, 'dhcp': 6, 'snmp': 0, 'sip': 0, 'rfb': 0, 'mqtt': 0, 'pgsql': 0, 'telnet': 0, 'rdp': 0, 'bittorrent-dht': 0, 'failed_tcp': 0, 'dcerpc_udp': 0, 'dns_udp': 196, 'nfs_udp': 0, 'krb5_udp': 0, 'failed_udp': 48}, 'tx': {'http': 9, 'ftp': 0, 'smtp': 0, 'tls': 0, 'ssh': 0, 'imap': 0, 'smb': 0, 'dcerpc_tcp': 0, 'dns_tcp': 0, 'nfs_tcp': 0, 'ntp': 6, 'ftp-data': 0, 'tftp': 0, 'ike': 0, 'krb5_tcp': 0, 'quic': 0, 'dhcp': 12, 'snmp': 0, 'sip': 0, 'rfb': 0, 'mqtt': 0, 'pgsql': 0, 'telnet': 0, 'rdp': 0, 'bittorrent-dht': 0, 'dcerpc_udp': 0, 'dns_udp': 400, 'nfs_udp': 0, 'krb5_udp': 0}, 'error': {'http': {'gap': 0, 'alloc': 0, 'parser': 0, 'internal': 0}, 'ftp': {'gap': 0, 'alloc': 0, 'parser': 0, 'internal': 0}, 'smtp': {'gap': 0, 'alloc': 0, 'parser': 0, 'internal': 0}, 'tls': {'gap': 0, 'alloc': 0, 'parser': 0, 'internal': 0}, 'ssh': {'gap': 0, 'alloc': 0, 'parser': 0, 'internal': 0}, 'imap': {'gap': 0, 'alloc': 0, 'parser': 0, 'internal': 0}, 'smb': {'gap': 0, 'alloc': 0, 'parser': 0, 'internal': 0}, 'dcerpc_tcp': {'gap': 0, 'alloc': 0, 'parser': 0, 'internal': 0}, 'dns_tcp': {'gap': 0, 'alloc': 0, 'parser': 0, 'internal': 0}, 'nfs_tcp': {'gap': 0, 'alloc': 0, 'parser': 0, 'internal': 0}, 'ntp': {'gap': 0, 'alloc': 0, 'parser': 0, 'internal': 0}, 'ftp-data': {'gap': 0, 'alloc': 0, 'parser': 0, 'internal': 0}, 'tftp': {'gap': 0, 'alloc': 0, 'parser': 0, 'internal': 0}, 'ike': {'gap': 0, 'alloc': 0, 'parser': 0, 'internal': 0}, 'krb5_tcp': {'gap': 0, 'alloc': 0, 'parser': 0, 'internal': 0}, 'quic': {'gap': 0, 'alloc': 0, 'parser': 0, 'internal': 0}, 'dhcp': {'gap': 0, 'alloc': 0, 'parser': 0, 'internal': 0}, 'snmp': {'gap': 0, 'alloc': 0, 'parser': 0, 'internal': 0}, 'sip': {'gap': 0, 'alloc': 0, 'parser': 0, 'internal': 0}, 'rfb': {'gap': 0, 'alloc': 0, 'parser': 0, 'internal': 0}, 'mqtt': {'gap': 0, 'alloc': 0, 'parser': 0, 'internal': 0}, 'pgsql': {'gap': 0, 'alloc': 0, 'parser': 0, 'internal': 0}, 'telnet': {'gap': 0, 'alloc': 0, 'parser': 0, 'internal': 0}, 'rdp': {'gap': 0, 'alloc': 0, 'parser': 0, 'internal': 0}, 'bittorrent-dht': {'gap': 0, 'alloc': 0, 'parser': 0, 'internal': 0}, 'failed_tcp': {'gap': 0}, 'dcerpc_udp': {'alloc': 0, 'parser': 0, 'internal': 0}, 'dns_udp': {'alloc': 0, 'parser': 0, 'internal': 0}, 'nfs_udp': {'alloc': 0, 'parser': 0, 'internal': 0}, 'krb5_udp': {'alloc': 0, 'parser': 0, 'internal': 0}}, 'expectations': 0}, 'memcap_pressure': 5, 'memcap_pressure_max': 5, 'http': {'memuse': 0, 'memcap': 0}, 'ftp': {'memuse': 0, 'memcap': 0}, 'file_store': {'open_files': 0}}",,,,,,,,,,
2024-07-09T15:15:51.626549+0800,2128058449679954.0,ens33,dns,192.168.179.133,42075.0,192.168.179.2,53.0,UDP,,,,wire/pcap,"{'type': 'query', 'id': 19871, 'rrname': 'copilot-telemetry-service.githubusercontent.com', 'rrtype': 'A', 'tx_id': 0, 'opcode': 0}",,,,,,,,
2024-07-09T15:15:51.626694+0800,2128680608961059.0,ens33,dns,192.168.179.133,51590.0,192.168.179.2,53.0,UDP,,,,wire/pcap,"{'type': 'query', 'id': 64635, 'rrname': 'copilot-telemetry-service.githubusercontent.com', 'rrtype': 'AAAA', 'tx_id': 0, 'opcode': 0}",,,,,,,,
2024-07-09T15:15:51.639433+0800,2128680608961059.0,ens33,dns,192.168.179.133,51590.0,192.168.179.2,53.0,UDP,,,,wire/pcap,"{'version': 2, 'type': 'answer', 'id': 64635, 'flags': '8180', 'qr': True, 'rd': True, 'ra': True, 'opcode': 0, 'rrname': 'copilot-telemetry-service.githubusercontent.com', 'rrtype': 'AAAA', 'rcode': 'NOERROR', 'answers': [{'rrname': 'copilot-telemetry-service.githubusercontent.com', 'rrtype': 'CNAME', 'ttl': 5, 'rdata': 'glb-db52c2cf8be544.github.com'}], 'grouped': {'CNAME': ['glb-db52c2cf8be544.github.com']}, 'authorities': [{'rrname': 'github.com', 'rrtype': 'SOA', 'ttl': 5, 'soa': {'mname': 'dns1.p08.nsone.net', 'rname': 'hostmaster.nsone.net', 'serial': 1656468023, 'refresh': 43200, 'retry': 7200, 'expire': 1209600, 'minimum': 3600}}]}",,,,,,,,
2024-07-09T15:15:51.640378+0800,2187453768723630.0,ens33,dns,192.168.179.133,35783.0,192.168.179.2,53.0,UDP,,,,wire/pcap,"{'type': 'query', 'id': 37292, 'rrname': 'glb-db52c2cf8be544.github.com', 'rrtype': 'AAAA', 'tx_id': 0, 'opcode': 0}",,,,,,,,
2024-07-09T15:15:51.653133+0800,2128058449679954.0,ens33,dns,192.168.179.133,42075.0,192.168.179.2,53.0,UDP,,,,wire/pcap,"{'version': 2, 'type': 'answer', 'id': 19871, 'flags': '8180', 'qr': True, 'rd': True, 'ra': True, 'opcode': 0, 'rrname': 'copilot-telemetry-service.githubusercontent.com', 'rrtype': 'A', 'rcode': 'NOERROR', 'answers': [{'rrname': 'copilot-telemetry-service.githubusercontent.com', 'rrtype': 'CNAME', 'ttl': 5, 'rdata': 'glb-db52c2cf8be544.github.com'}, {'rrname': 'glb-db52c2cf8be544.github.com', 'rrtype': 'A', 'ttl': 5, 'rdata': '140.82.113.21'}], 'grouped': {'CNAME': ['glb-db52c2cf8be544.github.com'], 'A': ['140.82.113.21']}}",,,,,,,,
2024-07-09T15:15:51.653142+0800,2187453768723630.0,ens33,dns,192.168.179.133,35783.0,192.168.179.2,53.0,UDP,,,,wire/pcap,"{'version': 2, 'type': 'answer', 'id': 37292, 'flags': '8180', 'qr': True, 'rd': True, 'ra': True, 'opcode': 0, 'rrname': 'glb-db52c2cf8be544.github.com', 'rrtype': 'AAAA', 'rcode': 'NOERROR', 'authorities': [{'rrname': 'github.com', 'rrtype': 'SOA', 'ttl': 5, 'soa': {'mname': 'dns1.p08.nsone.net', 'rname': 'hostmaster.nsone.net', 'serial': 1656468023, 'refresh': 43200, 'retry': 7200, 'expire': 1209600, 'minimum': 3600}}]}",,,,,,,,
2024-07-09T15:15:51.881921+0800,2098973450684726.0,ens33,dns,192.168.179.133,37372.0,192.168.179.2,53.0,UDP,,,,wire/pcap,"{'type': 'query', 'id': 55393, 'rrname': 'glb-db52c2cf8be544.github.com', 'rrtype': 'AAAA', 'tx_id': 0, 'opcode': 0}",,,,,,,,
2024-07-09T15:15:51.894597+0800,2098973450684726.0,ens33,dns,192.168.179.133,37372.0,192.168.179.2,53.0,UDP,,,,wire/pcap,"{'version': 2, 'type': 'answer', 'id': 55393, 'flags': '8180', 'qr': True, 'rd': True, 'ra': True, 'opcode': 0, 'rrname': 'glb-db52c2cf8be544.github.com', 'rrtype': 'AAAA', 'rcode': 'NOERROR', 'authorities': [{'rrname': 'github.com', 'rrtype': 'SOA', 'ttl': 5, 'soa': {'mname': 'dns1.p08.nsone.net', 'rname': 'hostmaster.nsone.net', 'serial': 1656468023, 'refresh': 43200, 'retry': 7200, 'expire': 1209600, 'minimum': 3600}}]}",,,,,,,,
2024-07-09T15:15:52.308529+0800,2248130240344233.0,ens33,tls,192.168.179.133,38026.0,140.82.113.21,443.0,TCP,,,,wire/pcap,,,,,,,,"{'sni': 'copilot-telemetry-service.githubusercontent.com', 'version': 'TLS 1.3', 'ja3': {'hash': '1a28e69016765d92e3b381168d68922c', 'string': '771,4866-4867-4865-49199-49195-49200-49196-158-49191-103-49192-107-163-159-52393-52392-52394-49327-49325-49315-49311-49245-49249-49239-49235-162-49326-49324-49314-49310-49244-49248-49238-49234-49188-106-49187-64-49162-49172-57-56-49161-49171-51-50-157-49313-49309-49233-156-49312-49308-49232-61-60-53-47-255,0-11-10-35-16-22-23-13-43-45-51,29-23-30-25-24-256-257-258-259-260,0-1-2'}, 'ja3s': {'hash': 'f4febc55ea12b31ae17cfb7e614afda8', 'string': '771,4865,43-51'}}",
2024-07-09T15:15:52.514156+0800,2156711314195851.0,ens33,tls,192.168.179.133,38032.0,140.82.113.21,443.0,TCP,,,,wire/pcap,,,,,,,,"{'sni': 'copilot-telemetry-service.githubusercontent.com', 'version': 'TLS 1.3', 'ja3': {'hash': 'a685258a6b9efe7d51633cf248ba2c83', 'string': '771,4866-4867-4865-49199-49195-49200-49196-158-49191-103-49192-107-163-159-52393-52392-52394-49327-49325-49315-49311-49245-49249-49239-49235-162-49326-49324-49314-49310-49244-49248-49238-49234-49188-106-49187-64-49162-49172-57-56-49161-49171-51-50-157-49313-49309-49233-156-49312-49308-49232-61-60-53-47-255,0-11-10-35-22-23-13-43-45-51-41,29-23-30-25-24-256-257-258-259-260,0-1-2'}, 'ja3s': {'hash': 'f4febc55ea12b31ae17cfb7e614afda8', 'string': '771,4865,43-51'}}",
